bricklink_id,brickowl_id
87079pb0501,201696
87079pb0496,125190
87079pb0528,155582
87079pb0521,112882
87079pb0527,261399
87079pb0554,281649
87079pb0558,507205
87079pb0555,973600
87079pb0540,3787
87079pb0541,140554
87079pb0539,495855
87079pb0544,386173
87079pb0565,476670
87079pb0545,8134
87079pb0566,685101
87079pb0597,304325
87079pb0547,126438
87079pb0580,632284
87079pb0542,316091
87079pb0598,899924
87079pb0582,823197
87079pb0562,865042
87079pb0561,830178
87079pb0599,75034
87079pb0587,891726
87079pb0601,944365
87079pb0603,537187
87079pb0602,36209
87079pb0625,388987
87079pb0626,761201
87079pb0650R,120455
87079pb0650L,825786
87079pb0592,78838
87079pb0584,220649
87079pb0643,121928
87079pb0672,334590
87079pb0671,418269
87079pb0704,138598
87079pb0667,520062
87079pb0668,881648
87079pb0696,221831
87079pb0723,883283
87079pb0724,255996
87079pb0742,749662
87079pb0740,654037
87079pb0708,837915
87079pb0731,856280
87079pb0747,26509
87079pb0745,473881
87079pb0748,423651
87079pb0781,755803
87079pb0751,10296
87079pb0756,5875
87079pb0752,559416
87079pb0760,699186
87079pb0761,386841
87079pb0806,24085
87079pb0913,482152
87079pb0932,712709
87079pb0826,688629
87079pb0821,780664
87079pb0823,124251
87079pb0931,320116
87079pb1017,765809
87079pb0900,234156
87079pb0899,997233
87079pb0970,905616
87079pb1137,1088988
87079pb1034,669873
87079pb0934,915387
87079pb0990,562550
87079pb1046,15400
87079pb1090,1257145
87079pb1103,1324898
87079pb1077,83171
87079pb1076,697906
87079pb1136,246553
87079pb1135,506728
87079pb1074,887306
87079pb1073,981956
87079pb1075,502124
87079pb1080,497246
87079pb1081,1197874
87079pb1105,434695
87079pb1108,704723
87079pb1113,204307
87079pb1114,162760
87079pb1145,459192
87079pb1133,713637
87079pb1161,1098220
87079pb1162,1316060
87079pb1143,1457873
87079pb1147,157684
87079pb1179,936585
87079pb1218L,1103780
87079pb1218R,830805
87079pb1163,448249
87079pb1187,461906
87079pb1100,166327
87079pb1189,461673
87079pb1190,1242182
87079pb1184,1394715
87079pb1219,1030160
87079pb1234,857283
87079pb1226,831101
87079pb1233,301556
87079pb1228,399345
87079pb1227,267050
87079pb1263,1145367
87079pb1255,247248
87079pb1292,362195
87079pb1307,1324396
87079pb1288,105453
87079pb1289,122108
87079pb1291,627712
87079pb1290,820875
87079pb1278,110005
87079pb1285,298971
87079pb1284,1220690
87079pb1279,962651
87079pb1309,311351
87079pb1317,1007631
87079pb1320,1177441
87079pb1326,1224903
87079pb1319,652788
87079pb1370,1108973
87079pb1274,845605
87079pb1346,600748
87079pb1352,1094007
87079pb1347,782843
87079pb1362,480638
87079pb1371,239751
87079pb1411,296413
87079pb1410,1130179
87079pb1413,879287
87079pb1412,508596
87079pb1453,351502
87079pb1440,1024223
87079pb1448,706095
87079pb1439,314750
87079pb1455,378239
87079pb1450,1378809
87079pb1444,1193506
87079pb1445,291263
87079pb1443,1031687
87079pb1398,315790
87079pb1399,1246770
87079pb1466,280249
87079pb1481,1349022
87079pb1449,1097062
87079pb0401,898206
87079pb1598,253373
87079pb1596,111016
87079pb1597,394598
87079pb1570,238422
87079pb1595,1357451
87079pb1562,1500361
87079pb1559,1375251
87079pb1553,449707
87079pb1554,600025
87079pb1565,921188
87079pb1551,292922
87079pb1550,1029284
87079pb1552,394201
87079pb1541,950325
87079pb1544,762169
87079pb1521,473959
87079pb1522,1430478
87079pb1539,1292821
87079pb1540,701571
87079pb1536,859443
87079pb1516R,460043
87079pb1516L,553658
87079pb1515,894180
87079pb1512R,1427997
87079pb1512L,26136
87079pb1514,1523937
87079pb1507,1128285
87079pb1508,232304
87079pb1248,1484254
87079pb1506,720916
87079pb1496,515193
87079pb1497,1169779
87079pb1513,1329196
87079pb1490,981183
87079pb1509,23942
87079pb1494,571320
87079pb1493,185892
87079pb1486,227929
87079pb1482,622650
87079pb1483,661886
87079pb1495,163104
87079pb1488,503877
87079pb1438,520955
87079pb1451,1410129
87079pb1414,289009
87079pb1418,288684
87079pb1435,830595
87079pb1454,692102
87079pb1431,170445
87079pb1432,1266175
87079pb1393,938054
87079pb1273,737256
87079pb1144,689540
87079pb1146,1187008
87079pb0962,389388
87079pb0981,1103548
87079pb0833,110073
87079pb0877,355242
87079pb0827,399390
87079pb0010,554144
87079pb0706,121037
87079pb0011,599327
87079pb0762,551857
87079pb0979,10607
87079pb0310,738868
87079pb0464,931671
87080,393567
87080pb051,766518
87081,212317
87083,999903
87084,998147
87086,815209
87087,215571
871,511953
76203stk01,814001
76206stk01,1262865
5979stk01,277082
7747stk01,227946
dupcat1pb01,718988
dupcat1pb02,88495
87321,992519
87322,845753
87326,1194216
7754stk01,880333
87375,1400534
87375pb01,84275
87398pb01,505468
87407,721519
87408,440208
87414,691850
87421,521834
76909stk02,1329583
87513,275502
87544,730588
87544pb030,707922
87544pb035,751433
87544pb104,579353
87544pb043,299648
87544pb058,483251
87544pb102,963571
87552,915460
87552pb016a,797863
87552pb047,740842
87552pb048,311809
87552pb016b,219895
87552pb049,488429
87552pb003,886833
87552pb122,308953
87552pb058,221338
87552pb057,861328
87552pb105,694912
87552pb070R,492096
87552pb070L,963825
87552pb090,73958
87552pb119,206361
87552pb127,867820
87552pb126,1074099
87555,460005
87556pb02,832397
87556pb01,252587
87556pb03,645287
87556pb04,977878
87556pb05,582414
87556pb07,725248
87556pb09,477049
87556pb06,456808
87556pb08,413286
87556pb10,559204
87556pb11,492831
87556pb12,587756
87557pb02,450046
87557pb01,673695
87557pb04,827430
87557pb03,747278
87557pb05,551463
87557pb07,528335
87557pb06,554958
87557pb08,1303035
87559,977294
87560pb01,236874
87561pb01,928721
87562c01pb01,334483
87566pb02,627353
87566pb01,316380
87567pb02,488633
87567pb01,49851
87568pb02R,558002
87568pb02L,956512
87568pb01L,546143
87568pb01R,819112
87569pb01,536720
87570pb01,803793
87570pb02,377539
87570pb03,325349
87571pb01,380417
87571pb02,299092
87571pb03,901819
87571pb05,643976
87572,944214
87574c01,959924
bb0491,588898
87577c01,481885
87577c01,588898
87578,953196
87580,374469
87580pb002,403578
87580pb003,699978
87580pb005,122587
87580pb004,806782
87585,397346
87587,413201
8760,832812
87601,626057
87606,58489
87606pb01,229744
87606pb05,896650
87606pb02,709252
87606pb06,759160
87610,28991
87610,75337
87610pb01,594509
87610pb04,678790
87610pb05,804767
87610pb06,508813
87610pb08,14821
87610pb02,393042
87610pb03,635666
87610pb20,143115
87610pb26,734888
87610pb24,964252
87610pb25,564111
87610pb19,218700
87610pb27,127408
87610pb10,363352
87610pb11,412464
87610pb13,555584
87610pb12,28991
87610pb15,1337032
87610pb17,1235975
87610pb16,1354278
87610pb14,427091
87610pb18,1101931
87610pb19,1367743
87610pb21,330710
87610pb22,1102693
87610pb23,282258
87610pb07,919936
87610pb09,266974
87611,127182
87612,782061
87612pb01,160976
87613,630455
87613pb004,965214
87613pb005,294150
87613pb018,25685
87614,375551
87614pb013,147916
87614pb022,367136
87614pb023,668486
87615,528943
87616,184015
87617,426543
87618,367710
87619,788601
87620,456407
87621pb03,986722
87621pb04,837196
87621pb02,704964
87621pb01,81622
duplamb01pb01,571590
duplamb01pb02,748212
87654,512547
88931c01,695241
87662c01,519296
duptent2,735143
x46,758863
x48,796952
x47,234896
4502b,961286
4502a,727150
4502apb01,184340
4502c,423962
6029a,244085
6029b,750931
87697,814009
87700c01,926503
87700c02pb01,636749
87700c03pb01,716862
87700c04pb01,142095
87657c01pb01,670178
87657c02pb01,762586
87705,835061
4161poster,655411
87745,12301
87747,17061
87748pb03,535069
87748pb05,751738
87748pb01,156820
87748pb04,312271
87748pb02,545004
87748pb06,718085
87749,737815
87750,119448
87751,683162
87752,526416
87754,574855
87756pb01,763784
87757pb01,231381
87758pb01,778270
87761,276332
87764pb01,275836
87764pb02,38919
87767pb01,72674
87767pb02,869345
87769pb01,430961
87769pb02,43817
87769pb03,505012
87769pb04,938748
bb0451,630593
87777,602344
87780pb01,141761
87781,804382
87781pb01,960833
87785,663182
87788,153062
87789,976894
87790,960202
87791,164973
87792,521898
87793pb01,495272
87794,213357
87796,214060
87797,895520
87798,739477
87799,965941
87800pb01,659304
87801,969858
87802,744212
87803pb01,934637
87805,870418
87806pb01,20048
87806pb02,972556
87807,942093
87808,888393
87809,403518
87810,984910
87811,393405
87812pb01,647489
87812pb02,954231
87814,534167
87815,608322
87816,758613
87817,686230
87820,326448
87821,379752
87822,426445
87823,539509
87824,770837
87825pb01,321965
87825pb02,278987
87826,980270
87827,248846
87828,480990
87831,914908
87837,119265
87838,500038
87839,887465
87840,61358
87841,388432
87842,290983
87843pb01,46268
87844,780838
87845,937472
87846,999500
87847,315005
87848,545795
87850c01pb01,1235
87853c01pb01,237127
87854c01pb01,690017
87856c01pb01,176887
973pb0636c99,864861
973pb0637c99,84994
973pb0630c99,441034
973pb0690c99,445111
973pb0677c99,811219
879,950317
87913,615879
87926,417698
87926pb013,987522
87926pb012,751103
87926pb020,132730
87926pb022,537776
87926pb025,430868
87926pb027,194142
87941,510056
87943,466123
87944,223736
87957,123335
87959c01pb01,3046
87960c01pb01,261441
87960c01pb02,261441
87963c01pb02,854814
87967c01pb01,359462
8048stk01,421069
8041stk01,476861
87989,612362
87990,327759
87990pb01,505146
87990pb02,32471
87991,361059
87992,941574
87993,321143
87994,359273
87994pb01,483554
87994pb02,559608
87995,562374
87996pb01,87040
87997,270760
87997pb01,690880
87997pb02,921869
87997pb03,855836
87998,909953
87998pb01,189565
87999,342723
879c02,679522
879c03,420009
879c04,807846
88000,866539
stpw02,71509
88001,273469
Bullseye,487769
88059pb01,858863
88060pb01,496206
88062pb01,122153
88062pb02,981199
88063pb01,195872
88064pb03,557628
88064pb02,340662
88064pb01,226693
88065pb01,7990
88066,584555
88067,169990
88068,315004
4623b,89701
88076,629196
88105pb01,675063
7592stk01,691898
7593stk01,47745
7594stk01,81250
8192stk01,860692
8193stk01,163948
8194stk01,305078
8195stk01,454559
8196stk01,872211
8196stk02,777508
8197stk01,832337
8197stk02,180110
8198stk01,679183
8198stk02,142072
8199stk02,6735
8199stk01,65921
7967stk01,633145
7968stk01,356023
7970stk01,777165
7971stk01,900818
88200pb01,31276
88283,816893
88284,158618
88286,389549
88287,379267
88288c01,973662
88289,244658
88290,80430
88291c01pb01,351153
88292,301137
88293,433224
88295,989384
dupcalf1c01pb01,475200
88393,450708
80032stk01,988417
88431,598180
88432,134796
88489,219384
80031stk01,511335
88496,115995
884b,276962
884c,455657
87851c01pb01,131011
88516,997812
88517,87513
87849c01pb01,758113
80033stk01,402955
8085stk01,193305
8086stk01,313704
8088stk01,762969
10212stk01,311977
8091stk01,789565
80034stk01,155126
8056stk01,786690
8057stk01,366960
80035stk01,1273089
80036stk01,1422235
24689pb01c01,108068
88644pb01,95695
88646,117789
88646pb001,444726
88646pb004,340460
88646pb010,561996
88646pb012,750900
88646pb011,399767
88646pb013,1244099
3178stk01,313957
8051stk01,431666
8052stk01,589794
8053stk01,54215
8043stk01,167950
88686,814730
88686pb03,908223
88686pb01,818267
88686pb02,530402
88687,510571
4415c01pb01,562067
4415c01pb01,815614
bb0794pb01,562067
87963c01pb01,699665
88695,758596
88704,506339
18938,269477
88760c01pb01,6929
88760c01pb02,596225
88760c01pb03,34294
88760c01pb05,783421
88760c01pb07,931938
88760c01pb08,334812
88760c01pb09,983309
88760c01pb10,66625
88760c01pb11,596274
88760c01pb12,525330
88760c01pb13,584804
88760c01pb14,277110
88760c01pb15,216919
88760c02pb01,214082
88760c02pb02,201926
88764pb01,46514
88764pb02,884014
88764pb03,619693
88765pb01,962934
88765pb02,883203
88765pb03,491467
88765pb04,911290
88765pb06,247072
88766pb01,732596
88767pb01,969717
5982stk01,76129
88811,433171
88812,177322
88922,87507
88930,170554
88930pb038,544200
88930pb039,427984
88930pb037,159072
88930pb051,871253
88930pb067,336224
88930pb001,191768
88930pb069,145683
88930pb072,512679
88930pb156,821977
88930pb075,521386
88930pb076,975988
88930pb083,662468
88930pb088,321988
88930pb086,408206
88930pb094,208927
88930pb111,57817
88930pb116,237237
88930pb147,776645
88930pb149,1012591
88930pb155,1335943
88930pb152,617269
88930pb151L,651112
88930pb151R,10922
88930pb170,1157450
88930pb171,1231027
88930pb179,416344
88930pb186,203978
88930pb190,497993
88930pb182,1397861
88930pb183,1437689
88930pb095,6883
88930pb185,450962
88930pb184,441014
88930pb187,397776
88930pb188,18580
88930pb196,877607
88930pb192,1022969
88930pb194,269943
88930pb193,581094
88930pb195,842159
88930pb198,1379680
88930pb199R,163683
88930pb199L,1210183
88930pb201,337534
88930pb200,168804
88930pb178,644945
88930pb177,758414
88930pb159,1433220
88930pb148,430324
88930pb123,80874
88954,522329
5981stk01,526436
88964,818869
890,184338
89079,73452
890px1,366324
89140,40439
48431pb06,695870
48431pb01,776693
48431pb02,90740
48431pb04,666344
48431pb05,61410
48431pb03,664631
48431pb07,1128885
8058stk01,149328
8059stk01,701233
8060stk01,299425
8061stk01,121137
8075stk01,835234
8079stk01,33494
3182stk01,117569
3180stk01,538133
89157,2681
89157,953805
31064,868769
89159,112233
7207stk01,912321
89803pb01,549843
89195,668261
89198c01,907360
89195c01pb01,179145
89195c01pb02,229670
89195c01pb03,903832
89201,566232
53063,350765
53897px1,287815
8189stk01,947855
8188stk01,340687
89389c01,941453
89391c01,406528
89398,848814
89398pb01,688502
89398pb07,354576
89398pb03,155092
89398pb05,964283
89398pb06,433404
89398pb08,515293
89398pb04,1108209
89398pb09,549255
89398pb11,1121934
89398pb10,1392342
89398pb02,113690
dupbunnyc01pb01,763387
dupbunnyc01pb03,256927
dupbunnyc01pb02,171200
89411pb01c01,971760
7208stk01,236882
31068,461934
3181stk01,667610
3222stk01,305996
89509,456720
7213stk01,74839
7206stk01,668322
89515pb01,1012395
89519,321854
89520,210286
89522,405088
89523,752248
89524,831404
89534pb01,1272619
8190stk01,907280
3179stk01,324395
8191stk01,917268
47394pb130,207166
47394pb129,350333
47394pb128,201030
47205pb022,728054
89646pb01,282374
89647pb01,680539
89648,291791
89649,309714
89650,24589
89650,463991
89651,339038
89652,675955
89668,781408
89677pb01,1441037
89678,652792
89679,1245807
89679pb003,152134
89679pb001,1189315
89679pb002,1275145
89681,1066483
x1170px1,842264
89751pb01,754044
89751pb02,881922
89762,952368
89801,218817
89801pb07,560912
89845c01,446200
89809,247483
8211stk01,865189
8211stk02,895415
8214stk01,25554
8863stk01,846719
8864stk01,180673
8864stk02,108191
8896stk01,209528
8897stk01,521569
8898stk01,993231
8899stk02,566446
89844pb01,1202316
89849,570084
89862,188936
89874c01pb04,763056
89874c01pb02,598462
89879c01pb01,931144
89879c01pb02,906096
89891pb01c01,851728
89891pb02c01,867124
89895,258586
89898,37751
89899,823489
64800pb01c01f,946524
89917,714307
89918,358605
731c08,969471
731c08,981359
731c09,981359
731c07,668933
731c10,140030
89973pb01,256844
89974pb01,923593
89974pb02,762694
89974pb03,582298
89991pb01,754997
89991pb02,352679
89992,670128
89993,46789
90001,9167
90005,721745
900093,242813
10216stk01,828438
7148stk01,705430
7156stk01,13261
7157stk01,993773
7160stk01,880343
90109,415437
90187c01pb01,569094
90187c01pb02,299488
90190,667046
90191pb01,473261
90192,236088
90193,937726
90195,691078
901956,13705
901957,137678
90199,784931
bb0458c01pb01,579490
90201,185210
90202,137279
90203,355016
87564pb01,554306
87565pb01,659309
90258,373147
90265,988007
90322,68341
90322pb01,767503
8076stk01,654005
8089stk01,644604
8093stk01,929920
8095stk01,221232
8096stk01,519715
8098stk01,7923
90370,249610
90370pb01,250504
90370pb02,1100149
90370pb02,530198
90370pb04,928241
90370pb03,530198
90370pb05,135924
90370pb05,386644
90386,76435
90307,309796
90307pb01,811497
90307pb02,179474
90307pb03,672084
90307pb04,851547
90390,5501
90391pb01,881877
90391pb02,745564
90391pb03,615941
90392,543270
90392pb01,51291
90395,753732
90396,957708
90397,859842
90397pb001,322826
90397pb002,624754
90397pb005,294771
90397pb007,876356
90397pb008,409317
90397pb013,161798
90397pb021,1463503
90397pb022,107713
90398,234865
90398pb021,433085
90398pb020,284724
90398pb043,832691
90398pb001,781016
90398pb005,621144
90398pb006,560445
90398pb004c01,707400
90398pb003,61343
90398pb002,793810
90398pb007,615643
90398pb008,963473
90398pb013,351753
90398pb012,399108
90398pb011,287638
90398pb010,818415
90398pb009,895541
90398pb016,81929
90398pb019,551956
90398pb017,142818
90398pb015,316566
90398pb023,374419
90398pb022,759711
90398pb024,340278
90398pb025,829727
90398pb026,207907
90398pb018,150855
90398pb027,292872
90398pb038,907441
90398pb031,145119
90398pb029,346798
90398pb034,510621
90398pb036,473025
90398pb032,523115
90398pb035,805962
90398pb028,578435
90398pb037,473025
90398pb030,171961
90398pb033,948455
90398pb039,627219
90398pb040,149642
90398pb042,726536
90398pb041,255067
90398pb044,216853
90398pb045,365126
90398pb046,861017
90398pb051,1402089
90398pb059,856608
90398pb054,939128
90398pb062,848802
90398pb056,401917
90398pb060,571856
90398pb064,803330
90398pb063,1049971
90398pb058,31527
90398pb053,533095
90398pb055,825969
90398pb061,365688
90398pb057,1144677
90398pb065,1424964
90398pb052,1259834
90398pb050,912746
90398pb049,341034
90398pb048,1041105
90398pb047,63293
8899stk01,948295
8077stk01,814688
90460,644774
x177,998791
x177pb02,371144
x177pb01,965226
x177pb03,459576
x177pb05,945743
x177pb04,967902
90463c01,912524
90482pb01,111804
90482pb01,388751
90498,338373
90498pb03,376488
90498pb02,194787
90498pb13,942364
90498pb16,13532
90498pb17,71650
90498pb18,457818
90498pb27a,1288214
90498pb27b,1288214
90498pb28,514380
90498pb29,338723
90498pb31,1226139
90498pb35,694416
90498pb34,371452
90498pb33,1191634
90498pb36,264677
90498pb37,842352
90498pb41,949593
90498pb43,911981
90498pb44,646411
90498pb48L,1355578
90498pb47,413099
90498pb48R,1072669
90498pb49,1060401
90498pb54L,977272
90498pb46,619779
90498pb54R,417004
90498pb53,1122310
90498pb56,1003171
90498pb57,1143251
90498pb58,682178
90498pb61,1216206
3221stk01,962228
90301,409898
90301pb01,612603
90301pb03,905348
90509,359152
18744pb01,650935
76208stk01,1321875
30443stk01,631680
61507,896092
90540,611395
90541,170649
90541pb01,747272
90541pb02,35741
90542pb01,176976
90542pb02,810510
90542pb03,357945
90542pb04,734147
905c01,937305
7936stk01,607611
90605,514776
90607,237991
90608,187810
90609,44974
90611,313426
90612,192312
90613,925851
90615,58991
90616,242603
90617,469122
90622,811723
90623,14640
90625,426830
90626,134550
90630,85165
90634,51585
90636,976839
90638,757856
90638pb05,996810
90638pb03,51924
90638pb04,775351
90638pb06R,350308
90638pb06L,343952
90638pb01,627952
90638pb07,490968
90638pb08,764349
90638pb02,910428
90639,180897
90639pb003,723083
90639pb006,591114
90639pb005,553994
90639pb004,232962
90639pb002,555202
90639pb001,861817
90639pb030,386343
90639pb008,807729
90639pb007,165389
90639pb031,122371
90639pb009,760764
90639pb010,102695
90639pb011,322505
90639pb012,997755
90639pb013,289505
90639pb014,366480
90639pb015,311182
90639pb017,292332
90639pb016,480817
90639pb020,760454
90639pb019,722421
90639pb023,72820
90639pb022,165963
90639pb024,664463
90639pb021,892159
90639pb027,666820
90639pb028,736348
90639pb026,3533
90639pb025,422305
90639pb029,908991
90640,314447
90640pb001,736061
90640pb002,187285
90640pb004,869677
90640pb003,942228
90640pb005,473863
90640pb006,826628
90640pb008,316465
90640pb007,674315
90641,820226
90649,237870
90650,291287
90652,49144
90652pb02,39175
90661,309996
8863stk02,358304
74188c01,879856
7162stk01,61624
5983stk01,550963
5984stk01,630632
8078stk01,829704
7937stk01,446281
8080stk01,147832
90826,598979
90831pb01,238097
90840,1106767
7596stk01,648076
90981,702501
7938stk01,107066
91049,831684
7946stk01,287311
7948stk01,406825
911,890592
7848stk01,102428
7939stk01,82023
91176,522580
912,811086
40005stk01,94432
40011stk01,94432
91347,618732
8097stk01,118889
91405,14324
8129stk01,83246
91501,379186
91526,871850
10213stk01,485225
915p01,749386
915p02,565472
915px1,64294
10215stk01,607573
8128stk01,95120
76398stk01,702779
76396stk01,833651
76397stk01,1407088
30434stk01,606875
5985stk01,22065
91884,402726
91884pb001,802343
91884pb002,354582
91884pb003,17791
91884pb004,949641
91884pb005,261510
91968c01,326788
8403stk01,433650
8404stk01,223742
91988,652143
92002,867746
92002pb01,651328
93151c01,65456
92005,907638
92006,5638
92007,999819
92009,696149
92011,328524
92013,892656
92014pb01,604971
92014pb02,783249
92014pb03,931370
92014pb04,984024
92014pb05,291800
92014pb06,77281
92014pb07,450543
47394pb140,249484
47205pb023,223564
92018pb01,952094
47394pb139,519728
92081,550103
92081pb01,267533
92081pb03,690057
92081pb02,563762
92082,553974
92083,965419
92084,367116
92084pb01,928289
92084pb02,714805
92084pb03,493762
92084pb04,813381
92084pb05,768238
92084pb06,362038
92084pb07,488813
92086,284419
92088,296105
92092,720698
92094,245747
92099,123425
92107,626999
fabea1,188099
fabea2,331794
92198,758979
93184,724135
93212,32218
95514,915057
95872,276399
98704,198511
98705,193764
29479,484474
12760,184655
101186,418520
14011,204989
14059,828012
16548,892009
17743,886456
19687,403226
19690,136575
19695,951226
19832,492510
19833,13972
19835,223032
20035,345753
21079,696490
21337,566621
36321,217115
24916,18842
19836,204353
25017,751022
21338,801659
36322,251618
26577,77346
28410,737385
36534,906780
36319,22970
36575,961705
72437,64634
75495,622706
107409,514537
107097,723507
107416,143457
107102,481316
107634,1372487
107421,16545
107638,585258
107625,637300
107738,493332
107744,558213
110328,94850
111705,719556
110406,1404906
110402,832566
110375,207881
110397,597702
110384,536059
110408,1278606
110325,55807
110363,151971
110367,889434
110349,666291
110354,263985
110361,1383145
110371,256351
110339,912721
107753,941883
111320,25489
110538,141858
110542,1146176
110552,60635
111114,865414
111110,919445
112382,1359340
112374,1139509
112372,902771
112005,1443112
112385,723982
112392,1132705
112962,1341603
113539,1470368
111994,686717
113197,1238804
113196,657796
113447,1279053
113973,195419
113084,1269293
113764,697382
113752,1026764
113761,657923
113983,1142135
113986,127792
29361,666865
29399,336566
30877,658040
29441,878019
29472,120116
29555,911861
29561,177513
29761,896493
30991,294436
31950,938556
29725,143372
33414,342544
33443,651296
33651,57327
33815,290753
33833,649323
33836,520119
33918,100457
72419,636168
74697,938832
37291,154638
37292,851630
36307,917193
37592,386103
37591,910525
37588,859225
36904,166367
38532,337592
38594,405392
38598,836746
36901,746151
48252,674303
45085,781919
47105,824167
49085,875563
49088,1157346
48262,431365
47687,58388
44348,74487
47798,296484
47933,90653
52085,139105
51133,947470
57511,765692
61063,871492
65681,338195
66631,121131
66752,577298
66508,980980
66579,282576
66580,650934
66581,408791
61279,307298
66488,302434
66571,95093
66572,617475
66573,712066
66577,674433
66467,380491
66454,44486
66683,855791
66706,378131
60851,875966
66441,627795
66600,503913
66726,386442
67603,319708
66399,450232
68937,596710
72403,279334
69674,983252
69676,276604
72401,264109
72409,417839
75220,613930
75740,788509
76807,438287
36320,36762
75802,675050
72441,379158
72445,739743
72451,894580
72458,794662
77786,614115
77453,64343
78476,178794
77456,142187
77365,286236
78571,435169
77408,723219
77347,1040175
77460,209371
78956,603692
78966,758342
78974,887529
77495,403374
77492,606083
77499,810040
77500,413820
77505,324987
79468,825843
79471,272657
79473,1365890
79475,663217
79609,719164
79611,43516
79731,649825
80080,288640
80073,1115065
80075,331183
80064,1237538
83931,1329351
81855,1173003
81858,1122409
80066,497872
83510,154591
83514,677720
83507,659198
83508,977161
83499,996221
83502,296310
84080,925207
84078,891974
84083,541106
93832,1182535
84067,478405
84086,121680
84046,1184729
84061,535482
91129,1246329
84050,1380184
91147,77402
92133,1283518
91059,880211
1421,1441685
1425,285076
84044,787405
1433,400261
1867,355347
68194,1214811
1454,91750
1455,616490
68021,632402
1465,11790
101191,1265920
101267,438624
101225,1106557
101262,969116
101227,855940
101247,1280360
101174,201011
101274,651638
101155,729722
101176,886351
101152,253961
101222,433351
101116,58969
101121,804200
102333,1341791
101169,941123
101123,88244
101245,128985
101136,406303
101127,354531
101091,1365536
101102,251396
101086,467058
101094,1330916
101100,289783
101112,623145
101096,1191883
101132,132418
101813,966482
101796,1253925
101794,675175
101799,362220
101235,993047
101810,1071714
101817,355702
101819,270946
101824,1255276
101830,1279547
103410,179110
103334,1043044
103393,241516
103398,460436
103399,822267
103396,984926
103340,239678
103431,882928
103314,1417226
103300,506269
102120,923130
102121,981646
103372,1223249
103370,1079803
103343,1174259
103966,28750
103962,917217
103971,413716
103972,832322
103973,512524
103978,1017510
103986,1406364
103989,333781
103976,572368
104775,1392425
104533,1424341
103339,195310
104934,359679
104938,185737
104964,164791
105802,660595
105806,651910
105809,23558
105816,231843
105822,1284617
105821,155088
105835,638445
106009,1027029
106000,343029
105945,652313
105954,502679
106021,1064828
105955,672480
106015,251749
106013,571548
105984,1218461
106079,307750
105982,1023137
106062,1206405
106064,236159
105933,653412
105992,289987
106029,1076039
105995,1118414
106035,1059949
105927,152393
105928,17975
105943,261264
106081,330804
106026,733603
106653,582641
106664,567438
106071,602431
107035,1238199
109606,505362
109610,327135
109616,545693
109618,901573
109925,884574
109882,1437141
109880,387668
109876,1015487
107118,783605
107116,708929
107120,1379039
109785,1024350
109788,508184
107793,950482
107783,751423
109304,26465
107788,1272977
109298,904504
107866,6420
107803,805756
107808,778568
107720,743506
107719,1217453
107721,1146040
107050,1076464
79477,1037437
38718,262228
92199,896890
92201,494745
92201pb01,296379
92202,804529
92203,301017
92204,494565
92205,133053
92206,944069
92207,387222
92208,982158
92209,170471
92210,643349
92211,480411
92212pb01,154496
92213,30514
92214,707471
92215,560863
92216,275669
92217,451566
92218,377408
92219,559088
92220,486298
92221,888309
92222,515912
92223,980044
92224,692838
92225,815930
92226,474609
92227,824891
92228,759999
92229,860831
92230,807049
92231,309039
92232,31303
92233,450399
92234,788451
92235,45843
92235pb01,184800
92235pb02,579824
92238,817965
92254pb01,994496
92254pb02,995988
92255,129852
92256,626915
92257,782947
92258,313653
92259,671758
92259,814903
92262,204924
92262pb002,105850
92262pb004,891466
92263,376682
92263pb002,74058
92263pb004,90830
40518stk01,1342174
92279,384460
92279pb012,660109
92279pb013,771038
92279pb015,1408784
92279pb014,829070
92280,581961
92280,596306
43203stk01,673190
43203stk02,458201
92289,576026
pig03pb01,138840
pig03pb03,138840
pig03pb02,698421
92338,355154
92339,393190
92340,465680
92355,907361
43208stk01,1301542
92402,111664
92409,244016
4532b,752652
92438,855038
9244c01,782423
9244ac01,221014
92453,455951
4544pb06,658705
4544pb05,847082
92453pb001,861237
FTGpb008c01,154749
FTGpb506c01,1249962
FTGpb017c01,409538
FTGpb009c01,623222
FTGpb013c01,426907
FTGpb057c01,997648
FTGpb508c01,1396713
FTGpb011c01,551203
FTGpb005c01,442853
FTGpb515c01,82220
FTGpb001c01,847005
FTGpb167c01,77371
FTGpb022c01,324263
FTGpb174c01,417065
FTGpb006c01,534822
FTGpb154c01,800045
FTGpb018c01,185174
FTGpb523c01,889051
FTGpb002c01,939001
FTGpb168c01,614611
FTGpb034c01,139487
FTGpb128c01,911705
FTGpb041c01,907828
FTGpb043c01,199445
FTGpb028c01,819563
FTGpb029c01,10588
FTGpb293c01,998972
FTGpb024c01,649469
FTGpb027c01,860814
FTGpb026c01,451947
FTGpb033c01,536572
FTGpb046c01,399330
FTGpb048c01,491436
FTGpb451c01,940735
FTGpb037c01,99414
FTGpb038c01,77528
FTGpb039c01,460764
FTGpb030c01,704742
FTGpb032c01,811704
FTGpb035c01,144505
FTGpb047c01,301747
FTGpb170c01,984205
FTGpb431c01,1351211
FTGpb040c01,622760
FTGpb050c01,256352
FTGpb025c01,581158
FTGpb015c01,294815
FTGpb049c01,947234
FTGpb042c01,374883
FTGpb045c01,62627
